id,name,short,regency_id,op_id,status_id
2108,Bojongsoang,3204280,164,1,1
2109,Cileunyi,3204290,164,1,1
2110,Cilengkrang,3204300,164,1,1
2111,Cimenyan,3204310,164,1,1
2112,Cisewu,3205010,165,1,1
2113,Caringin,3205011,165,1,1
2114,Talegong,3205020,165,1,1
2115,Bungbulang,3205030,165,1,1
2116,Mekarmukti,3205031,165,1,1
2117,Pamulihan,3205040,165,1,1
2118,Pakenjeng,3205050,165,1,1
2119,Cikelet,3205060,165,1,1
2120,Pameungpeuk,3205070,165,1,1
2121,Cibalong,3205080,165,1,1
2122,Cisompet,3205090,165,1,1
2123,Peundeuy,3205100,165,1,1
2124,Singajaya,3205110,165,1,1
2125,Cihurip,3205111,165,1,1
2126,Cikajang,3205120,165,1,1
2127,Banjarwangi,3205130,165,1,1
2128,Cilawu,3205140,165,1,1
2129,Bayongbong,3205150,165,1,1
2130,Cigedug,3205151,165,1,1
2131,Cisurupan,3205160,165,1,1
2132,Sukaresmi,3205161,165,1,1
2133,Samarang,3205170,165,1,1
2134,Pasirwangi,3205171,165,1,1
2135,Tarogong Kidul,3205181,165,1,1
2136,Tarogong Kaler,3205182,165,1,1
2137,Garut Kota,3205190,165,1,1
2138,Karangpawitan,3205200,165,1,1
2139,Wanaraja,3205210,165,1,1
2140,Sucinaraja,3205211,165,1,1
2141,Pangatikan,3205212,165,1,1
2142,Sukawening,3205220,165,1,1
2143,Karangtengah,3205221,165,1,1
2144,Banyuresmi,3205230,165,1,1
2145,Leles,3205240,165,1,1
2146,Leuwigoong,3205250,165,1,1
2147,Cibatu,3205260,165,1,1
2148,Kersamanah,3205261,165,1,1
2149,Cibiuk,3205270,165,1,1
2150,Kadungora,3205280,165,1,1
2151,Blubur Limbangan,3205290,165,1,1
2152,Selaawi,3205300,165,1,1
2153,Malangbong,3205310,165,1,1
2154,Cipatujah,3206010,166,1,1
2155,Karangnunggal,3206020,166,1,1
2156,Cikalong,3206030,166,1,1
2157,Pancatengah,3206040,166,1,1
2158,Cikatomas,3206050,166,1,1
2159,Cibalong,3206060,166,1,1
2160,Parungponteng,3206061,166,1,1
2161,Bantarkalong,3206070,166,1,1
2162,Bojongasih,3206071,166,1,1
2163,Culamega,3206072,166,1,1
2164,Bojonggambir,3206080,166,1,1
2165,Sodonghilir,3206090,166,1,1
2166,Taraju,3206100,166,1,1
2167,Salawu,3206110,166,1,1
2168,Puspahiang,3206111,166,1,1
2169,Tanjungjaya,3206120,166,1,1
2170,Sukaraja,3206130,166,1,1
2171,Salopa,3206140,166,1,1
2172,Jatiwaras,3206141,166,1,1
2173,Cineam,3206150,166,1,1
2174,Karangjaya,3206151,166,1,1
2175,Manonjaya,3206160,166,1,1
2176,Gunungtanjung,3206161,166,1,1
2177,Singaparna,3206190,166,1,1
2178,Sukarame,3206191,166,1,1
2179,Mangunreja,3206192,166,1,1
2180,Cigalontang,3206200,166,1,1
2181,Leuwisari,3206210,166,1,1
2182,Sariwangi,3206211,166,1,1
2183,Padakembang,3206212,166,1,1
2184,Sukaratu,3206221,166,1,1
2185,Cisayong,3206230,166,1,1
2186,Sukahening,3206231,166,1,1
2187,Rajapolah,3206240,166,1,1
2188,Jamanis,3206250,166,1,1
2189,Ciawi,3206260,166,1,1
2190,Kadipaten,3206261,166,1,1
2191,Pagerageung,3206270,166,1,1
2192,Sukaresik,3206271,166,1,1
2193,Banjarsari,3207100,167,1,1
2194,Lakbok,3207110,167,1,1
2195,Purwadadi,3207111,167,1,1
2196,Pamarican,3207120,167,1,1
2197,Cidolog,3207130,167,1,1
2198,Cimaragas,3207140,167,1,1
2199,Cijeungjing,3207150,167,1,1
2200,Cisaga,3207160,167,1,1
2201,Tambaksari,3207170,167,1,1
2202,Rancah,3207180,167,1,1
2203,Rajadesa,3207190,167,1,1
2204,Sukadana,3207200,167,1,1
2205,Ciamis,3207210,167,1,1
2206,Baregbeg,3207211,167,1,1
2207,Cikoneng,3207220,167,1,1
2208,Sindangkasih,3207221,167,1,1
2209,Cihaurbeuti,3207230,167,1,1
2210,Sadananya,3207240,167,1,1
2211,Cipaku,3207250,167,1,1
2212,Jatinagara,3207260,167,1,1
2213,Panawangan,3207270,167,1,1
2214,Kawali,3207280,167,1,1
2215,Lumbung,3207281,167,1,1
2216,Panjalu,3207290,167,1,1
2217,Sukamantri,3207291,167,1,1
2218,Panumbangan,3207300,167,1,1
2219,Darma,3208010,168,1,1
2220,Kadugede,3208020,168,1,1
2221,Nusaherang,3208021,168,1,1
2222,Ciniru,3208030,168,1,1
2223,Hantara,3208031,168,1,1
2224,Selajambe,3208040,168,1,1
2225,Subang,3208050,168,1,1
2226,Cilebak,3208051,168,1,1
2227,Ciwaru,3208060,168,1,1
2228,Karangkancana,3208061,168,1,1
2229,Cibingbin,3208070,168,1,1
2230,Cibeureum,3208071,168,1,1
2231,Luragung,3208080,168,1,1
2232,Cimahi,3208081,168,1,1
2233,Cidahu,3208090,168,1,1
2234,Kalimanggis,3208091,168,1,1
2235,Ciawigebang,3208100,168,1,1
2236,Cipicung,3208101,168,1,1
2237,Lebakwangi,3208110,168,1,1
2238,Maleber,3208111,168,1,1
2239,Garawangi,3208120,168,1,1
2240,Sindangagung,3208121,168,1,1
2241,Kuningan,3208130,168,1,1
2242,Cigugur,3208140,168,1,1
2243,Kramatmulya,3208150,168,1,1
2244,Jalaksana,3208160,168,1,1
2245,Japara,3208161,168,1,1
2246,Cilimus,3208170,168,1,1
2247,Cigandamekar,3208171,168,1,1
2248,Mandirancan,3208180,168,1,1
2249,Pancalang,3208181,168,1,1
2250,Pasawahan,3208190,168,1,1
2251,Waled,3209010,169,1,1
2252,Pasaleman,3209011,169,1,1
2253,Ciledug,3209020,169,1,1
2254,Pabuaran,3209021,169,1,1
2255,Losari,3209030,169,1,1
2256,Pabedilan,3209031,169,1,1
2257,Babakan,3209040,169,1,1
2258,Gebang,3209041,169,1,1
2259,Karangsembung,3209050,169,1,1
2260,Karangwareng,3209051,169,1,1
2261,Lemahabang,3209060,169,1,1
2262,Susukanlebak,3209061,169,1,1
2263,Sedong,3209070,169,1,1
2264,Astanajapura,3209080,169,1,1
2265,Pangenan,3209081,169,1,1
2266,Mundu,3209090,169,1,1
2267,Beber,3209100,169,1,1
2268,Greged,3209101,169,1,1
2269,Talun,3209111,169,1,1
2270,Sumber,3209120,169,1,1
2271,Dukupuntang,3209121,169,1,1
2272,Palimanan,3209130,169,1,1
2273,Plumbon,3209140,169,1,1
2274,Depok,3209141,169,1,1
2275,Weru,3209150,169,1,1
2276,Plered,3209151,169,1,1
2277,Tengah Tani,3209161,169,1,1
2278,Kedawung,3209162,169,1,1
2279,Gunungjati,3209171,169,1,1
2280,Kapetakan,3209180,169,1,1
2281,Suranenggala,3209181,169,1,1
2282,Klangenan,3209190,169,1,1
2283,Jamblang,3209191,169,1,1
2284,Arjawinangun,3209200,169,1,1
2285,Panguragan,3209201,169,1,1
2286,Ciwaringin,3209210,169,1,1
2287,Gempol,3209211,169,1,1
2288,Susukan,3209220,169,1,1
2289,Gegesik,3209230,169,1,1
2290,Kaliwedi,3209231,169,1,1
2291,Lemahsugih,3210010,170,1,1
2292,Bantarujeg,3210020,170,1,1
2293,Malausma,3210021,170,1,1
2294,Cikijing,3210030,170,1,1
2295,Cingambul,3210031,170,1,1
2296,Talaga,3210040,170,1,1
2297,Banjaran,3210041,170,1,1
2298,Argapura,3210050,170,1,1
2299,Maja,3210060,170,1,1
2300,Majalengka,3210070,170,1,1
2301,Cigasong,3210080,170,1,1
2302,Sukahaji,3210090,170,1,1
2303,Sindang,3210091,170,1,1
2304,Rajagaluh,3210100,170,1,1
2305,Sindangwangi,3210110,170,1,1
2306,Leuwimunding,3210120,170,1,1
2307,Palasah,3210130,170,1,1
2308,Jatiwangi,3210140,170,1,1
2309,Dawuan,3210150,170,1,1
2310,Kasokandel,3210151,170,1,1
2311,Panyingkiran,3210160,170,1,1
2312,Kadipaten,3210170,170,1,1
2313,Kertajati,3210180,170,1,1
2314,Jatitujuh,3210190,170,1,1
2315,Ligung,3210200,170,1,1
2316,Sumberjaya,3210210,170,1,1
2317,Jatinangor,3211010,171,1,1
2318,Cimanggung,3211020,171,1,1
2319,Tanjungsari,3211030,171,1,1
2320,Sukasari,3211031,171,1,1
2321,Pamulihan,3211032,171,1,1
2322,Rancakalong,3211040,171,1,1
2323,Sumedang Selatan,3211050,171,1,1
2324,Sumedang Utara,3211060,171,1,1
2325,Ganeas,3211061,171,1,1
2326,Situraja,3211070,171,1,1
2327,Cisitu,3211071,171,1,1
2328,Darmaraja,3211080,171,1,1
2329,Cibugel,3211090,171,1,1
2330,Wado,3211100,171,1,1
2331,Jatinunggal,3211101,171,1,1
2332,Jatigede,3211111,171,1,1
2333,Tomo,3211120,171,1,1
2334,Ujung Jaya,3211130,171,1,1
2335,Conggeang,3211140,171,1,1
2336,Paseh,3211150,171,1,1
2337,Cimalaka,3211160,171,1,1
2338,Cisarua,3211161,171,1,1
2339,Tanjungkerta,3211170,171,1,1
2340,Tanjungmedar,3211171,171,1,1
2341,Buahdua,3211180,171,1,1
2342,Surian,3211181,171,1,1
2343,Haurgeulis,3212010,172,1,1
2344,Gantar,3212011,172,1,1
2345,Kroya,3212020,172,1,1
2346,Gabuswetan,3212030,172,1,1
2347,Cikedung,3212040,172,1,1
2348,Terisi,3212041,172,1,1
2349,Lelea,3212050,172,1,1
2350,Bangodua,3212060,172,1,1
2351,Tukdana,3212061,172,1,1
2352,Widasari,3212070,172,1,1
2353,Kertasemaya,3212080,172,1,1
2354,Sukagumiwang,3212081,172,1,1
2355,Krangkeng,3212090,172,1,1
2356,Karangampel,3212100,172,1,1
2357,Kedokan Bunder,3212101,172,1,1
2358,Juntinyuat,3212110,172,1,1
2359,Sliyeg,3212120,172,1,1
2360,Jatibarang,3212130,172,1,1
2361,Balongan,3212140,172,1,1
2362,Indramayu,3212150,172,1,1
2363,Sindang,3212160,172,1,1
2364,Cantigi,3212161,172,1,1
2365,Pasekan,3212162,172,1,1
2366,Lohbener,3212170,172,1,1
2367,Arahan,3212171,172,1,1
2368,Losarang,3212180,172,1,1
2369,Kandanghaur,3212190,172,1,1
2370,Bongas,3212200,172,1,1
2371,Anjatan,3212210,172,1,1
2372,Sukra,3212220,172,1,1
2373,Patrol,3212221,172,1,1
2374,Sagalaherang,3213010,173,1,1
2375,Serangpanjang,3213011,173,1,1
2376,Jalancagak,3213020,173,1,1
2377,Ciater,3213021,173,1,1
2378,Cisalak,3213030,173,1,1
2379,Kasomalang,3213031,173,1,1
2380,Tanjungsiang,3213040,173,1,1
2381,Cijambe,3213050,173,1,1
2382,Cibogo,3213060,173,1,1
2383,Subang,3213070,173,1,1
2384,Kalijati,3213080,173,1,1
2385,Dawuan,3213081,173,1,1
2386,Cipeundeuy,3213090,173,1,1
2387,Pabuaran,3213100,173,1,1
2388,Patokbeusi,3213110,173,1,1
2389,Purwadadi,3213120,173,1,1
2390,Cikaum,3213130,173,1,1
2391,Pagaden,3213140,173,1,1
2392,Pagaden Barat,3213141,173,1,1
2393,Cipunagara,3213150,173,1,1
2394,Compreng,3213160,173,1,1
2395,Binong,3213170,173,1,1
2396,Tambakdahan,3213171,173,1,1
2397,Ciasem,3213180,173,1,1
2398,Pamanukan,3213190,173,1,1
2399,Sukasari,3213191,173,1,1
2400,Pusakanagara,3213200,173,1,1
2401,Pusakajaya,3213201,173,1,1
2402,Legonkulon,3213210,173,1,1
2403,Blanakan,3213220,173,1,1
2404,Jatiluhur,3214010,174,1,1
2405,Sukasari,3214011,174,1,1
2406,Maniis,3214020,174,1,1
2407,Tegal Waru,3214030,174,1,1
2408,Plered,3214040,174,1,1
2409,Sukatani,3214050,174,1,1
2410,Darangdan,3214060,174,1,1
2411,Bojong,3214070,174,1,1
2412,Wanayasa,3214080,174,1,1
2413,Kiarapedes,3214081,174,1,1
2414,Pasawahan,3214090,174,1,1
2415,Pondok Salam,3214091,174,1,1
2416,Purwakarta,3214100,174,1,1
2417,Babakancikao,3214101,174,1,1
2418,Campaka,3214110,174,1,1
2419,Cibatu,3214111,174,1,1
2420,Bungursari,3214112,174,1,1
2421,Pangkalan,3215010,175,1,1
2422,Tegalwaru,3215011,175,1,1
2423,Ciampel,3215020,175,1,1
2424,Telukjambe Timur,3215031,175,1,1
2425,Telukjambe Barat,3215032,175,1,1
2426,Klari,3215040,175,1,1
2427,Cikampek,3215050,175,1,1
2428,Purwasari,3215051,175,1,1
2429,Tirtamulya,3215060,175,1,1
2430,Jatisari,3215070,175,1,1
2431,Banyusari,3215071,175,1,1
2432,Kotabaru,3215072,175,1,1
2433,Cilamaya Wetan,3215081,175,1,1
2434,Cilamaya Kulon,3215082,175,1,1
2435,Lemahabang,3215090,175,1,1
2436,Talagasari,3215100,175,1,1
2437,Majalaya,3215111,175,1,1
2438,Karawang Timur,3215112,175,1,1
2439,Karawang Barat,3215113,175,1,1
2440,Rawamerta,3215120,175,1,1
2441,Tempuran,3215130,175,1,1
2442,Kutawaluya,3215140,175,1,1
2443,Rengasdengklok,3215150,175,1,1
2444,Jayakerta,3215151,175,1,1
2445,Pedes,3215160,175,1,1
2446,Cilebar,3215161,175,1,1
2447,Cibuaya,3215170,175,1,1
2448,Tirtajaya,3215180,175,1,1
2449,Batujaya,3215190,175,1,1
2450,Pakisjaya,3215200,175,1,1
2451,Setu,3216010,176,1,1
2452,Serang Baru,3216021,176,1,1
2453,Cikarang Pusat,3216022,176,1,1
2454,Cikarang Selatan,3216023,176,1,1
2455,Cibarusah,3216030,176,1,1
2456,Bojongmangu,3216031,176,1,1
2457,Cikarang Timur,3216041,176,1,1
2458,Kedungwaringin,3216050,176,1,1
2459,Cikarang Utara,3216061,176,1,1
2460,Karangbahagia,3216062,176,1,1
2461,Cibitung,3216070,176,1,1
2462,Cikarang Barat,3216071,176,1,1
2463,Tambun Selatan,3216081,176,1,1
2464,Tambun Utara,3216082,176,1,1
2465,Babelan,3216090,176,1,1
2466,Tarumajaya,3216100,176,1,1
2467,Tambelang,3216110,176,1,1
2468,Sukawangi,3216111,176,1,1
2469,Sukatani,3216120,176,1,1
2470,Sukakarya,3216121,176,1,1
2471,Pebayuran,3216130,176,1,1
2472,Cabangbungin,3216140,176,1,1
2473,Muara Gembong,3216150,176,1,1
2474,Rongga,3217010,177,1,1
2475,Gununghalu,3217020,177,1,1
2476,Sindangkerta,3217030,177,1,1
2477,Cililin,3217040,177,1,1
2478,Cihampelas,3217050,177,1,1
2479,Cipongkor,3217060,177,1,1
2480,Batujajar,3217070,177,1,1
2481,Saguling,3217071,177,1,1
2482,Cipatat,3217080,177,1,1
2483,Padalarang,3217090,177,1,1
2484,Ngamprah,3217100,177,1,1
2485,Parongpong,3217110,177,1,1
2486,Lembang,3217120,177,1,1
2487,Cisarua,3217130,177,1,1
2488,Cikalong Wetan,3217140,177,1,1
2489,Cipeundeuy,3217150,177,1,1
2490,Cimerak,3218010,178,1,1
2491,Cijulang,3218020,178,1,1
2492,Cigugur,3218030,178,1,1
2493,Langkaplancar,3218040,178,1,1
2494,Parigi,3218050,178,1,1
2495,Sidamulih,3218060,178,1,1
2496,Pangandaran,3218070,178,1,1
2497,Kalipucang,3218080,178,1,1
2498,Padaherang,3218090,178,1,1
2499,Mangunjaya,3218100,178,1,1
2500,Bogor Selatan,3271010,179,1,1
2501,Bogor Timur,3271020,179,1,1
2502,Bogor Utara,3271030,179,1,1
2503,Bogor Tengah,3271040,179,1,1
2504,Bogor Barat,3271050,179,1,1
2505,Tanah Sereal,3271060,179,1,1
2506,Baros,3272010,180,1,1
2507,Lembursitu,3272011,180,1,1
2508,Cibeureum,3272012,180,1,1
2509,Citamiang,3272020,180,1,1
2510,Warudoyong,3272030,180,1,1
2511,Gunung Puyuh,3272040,180,1,1
2512,Cikole,3272050,180,1,1
2513,Bandung Kulon,3273010,181,1,1
2514,Babakan Ciparay,3273020,181,1,1
2515,Bojongloa Kaler,3273030,181,1,1
2516,Bojongloa Kidul,3273040,181,1,1
2517,Astanaanyar,3273050,181,1,1
2518,Regol,3273060,181,1,1
2519,Lengkong,3273070,181,1,1
2520,Bandung Kidul,3273080,181,1,1
2521,Buahbatu,3273090,181,1,1
2522,Rancasari,3273100,181,1,1
2523,Gedebage,3273101,181,1,1
2524,Cibiru,3273110,181,1,1
2525,Panyileukan,3273111,181,1,1
2526,Ujung Berung,3273120,181,1,1
2527,Cinambo,3273121,181,1,1
2528,Arcamanik,3273130,181,1,1
2529,Antapani,3273141,181,1,1
2530,Mandalajati,3273142,181,1,1
2531,Kiaracondong,3273150,181,1,1
2532,Batununggal,3273160,181,1,1
2533,Sumur Bandung,3273170,181,1,1
2534,Andir,3273180,181,1,1
2535,Cicendo,3273190,181,1,1
2536,Bandung Wetan,3273200,181,1,1
2537,Cibeunying Kidul,3273210,181,1,1
2538,Cibeunying Kaler,3273220,181,1,1
2539,Coblong,3273230,181,1,1
2540,Sukajadi,3273240,181,1,1
2541,Sukasari,3273250,181,1,1
2542,Cidadap,3273260,181,1,1
2543,Harjamukti,3274010,182,1,1
2544,Lemahwungkuk,3274020,182,1,1
2545,Pekalipan,3274030,182,1,1
2546,Kesambi,3274040,182,1,1
2547,Kejaksan,3274050,182,1,1
2548,Pondokgede,3275010,183,1,1
2549,Jatisampurna,3275011,183,1,1
2550,Pondokmelati,3275012,183,1,1
2551,Jatiasih,3275020,183,1,1
2552,Bantargebang,3275030,183,1,1
2553,Mustikajaya,3275031,183,1,1
2554,Bekasi Timur,3275040,183,1,1
2555,Rawalumbu,3275041,183,1,1
2556,Bekasi Selatan,3275050,183,1,1
2557,Bekasi Barat,3275060,183,1,1
2558,Medan Satria,3275061,183,1,1
2559,Bekasi Utara,3275070,183,1,1
2560,Sawangan,3276010,184,1,1
2561,Bojongsari,3276011,184,1,1
2562,Pancoran Mas,3276020,184,1,1
2563,Cipayung,3276021,184,1,1
2564,Sukma Jaya,3276030,184,1,1
2565,Cilodong,3276031,184,1,1
2566,Cimanggis,3276040,184,1,1
2567,Tapos,3276041,184,1,1
2568,Beji,3276050,184,1,1
2569,Limo,3276060,184,1,1
2570,Cinere,3276061,184,1,1
2571,Cimahi Selatan,3277010,185,1,1
2572,Cimahi Tengah,3277020,185,1,1
2573,Cimahi Utara,3277030,185,1,1
2574,Kawalu,3278010,186,1,1
2575,Tamansari,3278020,186,1,1
2576,Cibeureum,3278030,186,1,1
2577,Purbaratu,3278031,186,1,1
2578,Tawang,3278040,186,1,1
2579,Cihideung,3278050,186,1,1
2580,Mangkubumi,3278060,186,1,1
2581,Indihiang,3278070,186,1,1
2582,Bungursari,3278071,186,1,1
2583,Cipedes,3278080,186,1,1
2584,Banjar,3279010,187,1,1
2585,Purwaharja,3279020,187,1,1
2586,Pataruman,3279030,187,1,1
2587,Langensari,3279040,187,1,1
2588,Dayeuhluhur,3301010,188,1,1
2589,Wanareja,3301020,188,1,1
2590,Majenang,3301030,188,1,1
2591,Cimanggu,3301040,188,1,1
2592,Karangpucung,3301050,188,1,1
2593,Cipari,3301060,188,1,1
2594,Sidareja,3301070,188,1,1
2595,Kedungreja,3301080,188,1,1
2596,Patimuan,3301090,188,1,1
2597,Gandrungmangu,3301100,188,1,1
2598,Bantarsari,3301110,188,1,1
2599,Kawunganten,3301120,188,1,1
2600,Kampung Laut,3301121,188,1,1
2601,Jeruklegi,3301130,188,1,1
2602,Kesugihan,3301140,188,1,1
2603,Adipala,3301150,188,1,1
2604,Maos,3301160,188,1,1
2605,Sampang,3301170,188,1,1
2606,Kroya,3301180,188,1,1
2607,Binangun,3301190,188,1,1
2608,Nusawungu,3301200,188,1,1
2609,Cilacap Selatan,3301710,188,1,1
2610,Cilacap Tengah,3301720,188,1,1
2611,Cilacap Utara,3301730,188,1,1
2612,Lumbir,3302010,189,1,1
2613,Wangon,3302020,189,1,1
2614,Jatilawang,3302030,189,1,1
2615,Rawalo,3302040,189,1,1
2616,Kebasen,3302050,189,1,1
2617,Kemranjen,3302060,189,1,1
2618,Sumpiuh,3302070,189,1,1
2619,Tambak,3302080,189,1,1
2620,Somagede,3302090,189,1,1
2621,Kalibagor,3302100,189,1,1
2622,Banyumas,3302110,189,1,1
2623,Patikraja,3302120,189,1,1
2624,Purwojati,3302130,189,1,1
2625,Ajibarang,3302140,189,1,1
2626,Gumelar,3302150,189,1,1
2627,Pekuncen,3302160,189,1,1
2628,Cilongok,3302170,189,1,1
2629,Karanglewas,3302180,189,1,1
2630,Kedung Banteng,3302190,189,1,1
2631,Baturraden,3302200,189,1,1
2632,Sumbang,3302210,189,1,1
2633,Kembaran,3302220,189,1,1
2634,Sokaraja,3302230,189,1,1
2635,Purwokerto Selatan,3302710,189,1,1
2636,Purwokerto Barat,3302720,189,1,1
2637,Purwokerto Timur,3302730,189,1,1
2638,Purwokerto Utara,3302740,189,1,1
2639,Kemangkon,3303010,190,1,1
2640,Bukateja,3303020,190,1,1
2641,Kejobong,3303030,190,1,1
2642,Pengadegan,3303040,190,1,1
2643,Kaligondang,3303050,190,1,1
2644,Purbalingga,3303060,190,1,1
2645,Kalimanah,3303070,190,1,1
2646,Padamara,3303080,190,1,1
2647,Kutasari,3303090,190,1,1
2648,Bojongsari,3303100,190,1,1
2649,Mrebet,3303110,190,1,1
2650,Bobotsari,3303120,190,1,1
2651,Karangreja,3303130,190,1,1
2652,Karangjambu,3303131,190,1,1
2653,Karanganyar,3303140,190,1,1
2654,Kertanegara,3303141,190,1,1
2655,Karangmoncol,3303150,190,1,1
2656,Rembang,3303160,190,1,1
2657,Susukan,3304010,191,1,1
2658,Purwareja Klampok,3304020,191,1,1
2659,Mandiraja,3304030,191,1,1
2660,Purwanegara,3304040,191,1,1
2661,Bawang,3304050,191,1,1
2662,Banjarnegara,3304060,191,1,1
2663,Pagedongan,3304061,191,1,1
2664,Sigaluh,3304070,191,1,1
2665,Madukara,3304080,191,1,1
2666,Banjarmangu,3304090,191,1,1
2667,Wanadadi,3304100,191,1,1
2668,Rakit,3304110,191,1,1
2669,Punggelan,3304120,191,1,1
2670,Karangkobar,3304130,191,1,1
2671,Pagentan,3304140,191,1,1
2672,Pejawaran,3304150,191,1,1
2673,Batur,3304160,191,1,1
2674,Wanayasa,3304170,191,1,1
2675,Kalibening,3304180,191,1,1
2676,Pandanarum,3304181,191,1,1
2677,Ayah,3305010,192,1,1
2678,Buayan,3305020,192,1,1
2679,Puring,3305030,192,1,1
2680,Petanahan,3305040,192,1,1
2681,Klirong,3305050,192,1,1
2682,Buluspesantren,3305060,192,1,1
2683,Ambal,3305070,192,1,1
2684,Mirit,3305080,192,1,1
2685,Bonorowo,3305081,192,1,1
2686,Prembun,3305090,192,1,1
2687,Padureso,3305091,192,1,1
2688,Kutowinangun,3305100,192,1,1
2689,Alian,3305110,192,1,1
2690,Poncowarno,3305111,192,1,1
2691,Kebumen,3305120,192,1,1
2692,Pejagoan,3305130,192,1,1
2693,Sruweng,3305140,192,1,1
2694,Adimulyo,3305150,192,1,1
2695,Kuwarasan,3305160,192,1,1
2696,Rowokele,3305170,192,1,1
2697,Sempor,3305180,192,1,1
2698,Gombong,3305190,192,1,1
2699,Karanganyar,3305200,192,1,1
2700,Karanggayam,3305210,192,1,1
2701,Sadang,3305220,192,1,1
2702,Karangsambung,3305221,192,1,1
2703,Grabag,3306010,193,1,1
2704,Ngombol,3306020,193,1,1
2705,Purwodadi,3306030,193,1,1
2706,Bagelen,3306040,193,1,1
2707,Kaligesing,3306050,193,1,1
2708,Purworejo,3306060,193,1,1
2709,Banyu Urip,3306070,193,1,1
2710,Bayan,3306080,193,1,1
2711,Kutoarjo,3306090,193,1,1
2712,Butuh,3306100,193,1,1
2713,Pituruh,3306110,193,1,1
2714,Kemiri,3306120,193,1,1
2715,Bruno,3306130,193,1,1
2716,Gebang,3306140,193,1,1
2717,Loano,3306150,193,1,1
2718,Bener,3306160,193,1,1
2719,Wadaslintang,3307010,194,1,1
2720,Kepil,3307020,194,1,1
2721,Sapuran,3307030,194,1,1
2722,Kalibawang,3307031,194,1,1
2723,Kaliwiro,3307040,194,1,1
2724,Leksono,3307050,194,1,1
2725,Sukoharjo,3307051,194,1,1
2726,Selomerto,3307060,194,1,1
2727,Kalikajar,3307070,194,1,1
2728,Kertek,3307080,194,1,1
2729,Wonosobo,3307090,194,1,1
2730,Watumalang,3307100,194,1,1
2731,Mojotengah,3307110,194,1,1
2732,Garung,3307120,194,1,1
2733,Kejajar,3307130,194,1,1
2734,Salaman,3308010,195,1,1
2735,Borobudur,3308020,195,1,1
2736,Ngluwar,3308030,195,1,1
2737,Salam,3308040,195,1,1
2738,Srumbung,3308050,195,1,1
2739,Dukun,3308060,195,1,1
2740,Muntilan,3308070,195,1,1
2741,Mungkid,3308080,195,1,1
2742,Sawangan,3308090,195,1,1
2743,Candimulyo,3308100,195,1,1
2744,Mertoyudan,3308110,195,1,1
2745,Tempuran,3308120,195,1,1
2746,Kajoran,3308130,195,1,1
2747,Kaliangkrik,3308140,195,1,1
2748,Bandongan,3308150,195,1,1
2749,Windusari,3308160,195,1,1
2750,Secang,3308170,195,1,1
2751,Tegalrejo,3308180,195,1,1
2752,Pakis,3308190,195,1,1
2753,Grabag,3308200,195,1,1
2754,Ngablak,3308210,195,1,1
2755,Selo,3309010,196,1,1
2756,Ampel,3309020,196,1,1
2757,Cepogo,3309030,196,1,1
2758,Musuk,3309040,196,1,1
2759,Boyolali,3309050,196,1,1
2760,Mojosongo,3309060,196,1,1
2761,Teras,3309070,196,1,1
2762,Sawit,3309080,196,1,1
2763,Banyudono,3309090,196,1,1
2764,Sambi,3309100,196,1,1
2765,Ngemplak,3309110,196,1,1
2766,Nogosari,3309120,196,1,1
2767,Simo,3309130,196,1,1
2768,Karanggede,3309140,196,1,1
2769,Klego,3309150,196,1,1
2770,Andong,3309160,196,1,1
2771,Kemusu,3309170,196,1,1
2772,Wonosegoro,3309180,196,1,1
2773,Juwangi,3309190,196,1,1
2774,Prambanan,3310010,197,1,1
2775,Gantiwarno,3310020,197,1,1
2776,Wedi,3310030,197,1,1
2777,Bayat,3310040,197,1,1
2778,Cawas,3310050,197,1,1
2779,Trucuk,3310060,197,1,1
2780,Kalikotes,3310070,197,1,1
2781,Kebonarum,3310080,197,1,1
2782,Jogonalan,3310090,197,1,1
2783,Manisrenggo,3310100,197,1,1
2784,Karangnongko,3310110,197,1,1
2785,Ngawen,3310120,197,1,1
2786,Ceper,3310130,197,1,1
2787,Pedan,3310140,197,1,1
2788,Karangdowo,3310150,197,1,1
2789,Juwiring,3310160,197,1,1
2790,Wonosari,3310170,197,1,1
2791,Delanggu,3310180,197,1,1
2792,Polanharjo,3310190,197,1,1
2793,Karanganom,3310200,197,1,1
2794,Tulung,3310210,197,1,1
2795,Jatinom,3310220,197,1,1
2796,Kemalang,3310230,197,1,1
2797,Klaten Selatan,3310710,197,1,1
2798,Klaten Tengah,3310720,197,1,1
2799,Klaten Utara,3310730,197,1,1
2800,Weru,3311010,198,1,1
2801,Bulu,3311020,198,1,1
2802,Tawangsari,3311030,198,1,1
2803,Sukoharjo,3311040,198,1,1
2804,Nguter,3311050,198,1,1
2805,Bendosari,3311060,198,1,1
2806,Polokarto,3311070,198,1,1
2807,Mojolaban,3311080,198,1,1
2808,Grogol,3311090,198,1,1
